"Datum";"Produktion";"El kWh";"Utomhustemperatur";"kWh - 2023-01-01  - 2023-12-31";"T(°C) - 2023-01-01  - 2023-12-31"
"2024-12-06 16:00";"0,000";"10,48";"3,4";"12,36";"1,6"
"2024-12-06 17:00";"0,000";"12,76";"3,5";"14,41";"1,3"
"2024-12-06 18:00";"0,000";"8,1";"3,5";"21,24";"0,8"
"2024-12-06 19:00";"0,000";"12,000";"3,7";"20,58";"0,5"
"2024-12-06 20:00";"0,000";"26,47";"3,5";"27,31";"0,4"
"2024-12-06 21:00";"0,000";"17,85";"3,7";"18,97";"0,2"
"2024-12-06 22:00";"0,000";"9,67";"4,000";"15,03";"0,2"
"2024-12-06 23:00";"0,000";"15,49";"3,9";"11,52";"0,2"
"2024-12-07 00:00";"0,000";"12,9";"3,8";"11,17";"0,000"
"2024-12-07 01:00";"0,000";"8,87";"3,8";"10,91";"-0,1"
"2024-12-07 02:00";"0,000";"9,41";"3,9";"11,12";"-0,2"
"2024-12-07 03:00";"0,000";"8,93";"3,8";"11,01";"-0,3"
"2024-12-07 04:00";"0,000";"9,5";"3,7";"11,41";"-0,3"
"2024-12-07 05:00";"0,000";"8,97";"3,8";"11,25";"-0,3"
"2024-12-07 06:00";"0,000";"7,7";"3,8";"11,18";"-0,3"
"2024-12-07 07:00";"0,000";"7,43";"3,7";"12,81";"-0,3"
"2024-12-07 08:00";"0,000";"15,14";"3,9";"11,46";"-0,2"
"2024-12-07 09:00";"0,000";"13,73";"4,000";"12,7";"-0,1"
"2024-12-07 10:00";"0,000";"18,2";"4,3";"12,13";"0,3"
"2024-12-07 11:00";"0,000";"8,81";"4,5";"9,89";"0,7"
"2024-12-07 12:00";"0,000";"18,83";"4,8";"11,57";"0,9"
"2024-12-07 13:00";"0,000";"17,92";"5,1";"9,24";"0,9"
"2024-12-07 14:00";"0,000";"15,87";"5,1";"12,5";"0,5"
"2024-12-07 15:00";"0,000";"13,06";"5,1";"13,37";"0,2"
"2024-12-07 16:00";"0,000";"8,99";"5,2";"20,32";"-0,1"
"2024-12-07 17:00";"0,000";"11,86";"5,7";"18,54";"-0,1"
"2024-12-07 18:00";"0,000";"10,21";"5,8";"31,39";"-0,1"
"2024-12-07 19:00";"0,000";"7,9";"5,9";"31,49";"-0,1"
"2024-12-07 20:00";"0,000";"17,72";"6,000";"21,9";"-0,1"
"2024-12-07 21:00";"0,000";"22,14";"6,1";"23,49";"-0,2"
"2024-12-07 22:00";"0,000";"10,65";"6,1";"18,4";"-0,2"
"2024-12-07 23:00";"0,000";"9,46";"6,000";"14,8";"-0,2"
"2024-12-08 00:00";"0,000";"12,49";"6,2";"14,7";"-0,3"
"2024-12-08 01:00";"0,000";"11,66";"6,3";"14,36";"-0,1"
"2024-12-08 02:00";"0,000";"12,22";"6,3";"13,84";"0,000"
"2024-12-08 03:00";"0,000";"12,25";"6,4";"10,52";"0,000"
"2024-12-08 04:00";"0,000";"11,68";"6,2";"7,87";"0,000"
"2024-12-08 05:00";"0,000";"11,74";"5,9";"7,62";"0,3"
"2024-12-08 06:00";"0,000";"12,38";"5,8";"7,62";"0,7"
"2024-12-08 07:00";"0,000";"11,73";"5,9";"12,84";"0,8"
"2024-12-08 08:00";"0,000";"14,84";"5,9";"9,85";"1,2"
"2024-12-08 09:00";"0,000";"15,06";"5,9";"15,36";"1,8"
"2024-12-08 10:00";"0,000";"14,23";"6,1";"20,08";"1,9"
"2024-12-08 11:00";"0,000";"13,39";"6,1";"9,67";"2,000"
"2024-12-08 12:00";"0,000";"14,33";"5,5";"13,32";"2,000"
"2024-12-08 13:00";"0,000";"8,3";"5,3";"10,29";"1,9"
"2024-12-08 14:00";"0,000";"22,07";"5,3";"8,83";"1,8"
"2024-12-08 15:00";"0,000";"11,81";"5,000";"11,8";"1,7"
"2024-12-08 16:00";"0,000";"7,92";"4,8";"16,01";"1,7"
"2024-12-08 17:00";"0,000";"13,96";"4,8";"17,1";"1,6"
"2024-12-08 18:00";"0,000";"18,94";"4,7";"14,67";"1,6"
"2024-12-08 19:00";"0,000";"16,1";"4,6";"17,56";"1,7"
"2024-12-08 20:00";"0,000";"18,61";"4,5";"16,21";"1,3"
"2024-12-08 21:00";"0,000";"13,34";"4,5";"19,34";"1,2"
"2024-12-08 22:00";"0,000";"5,62";"4,6";"13,19";"0,9"
"2024-12-08 23:00";"0,000";"5,64";"4,3";"10,76";"1,1"
"2024-12-09 00:00";"0,000";"5,13";"4,5";"9,06";"1,4"
"2024-12-09 01:00";"0,000";"5,91";"4,6";"7,51";"1,2"
"2024-12-09 02:00";"0,000";"5,31";"4,8";"8,05";"0,9"
"2024-12-09 03:00";"0,000";"5,36";"4,8";"10,9";"0,4"
"2024-12-09 04:00";"0,000";"6,21";"4,8";"10,78";"0,2"
"2024-12-09 05:00";"0,000";"6,16";"4,6";"10,79";"0,1"
"2024-12-09 06:00";"0,000";"6,2";"4,5";"10,9";"0,1"
"2024-12-09 07:00";"0,000";"12,24";"4,4";"10,86";"0,2"
"2024-12-09 08:00";"0,000";"16,98";"4,3";"10,92";"0,2"
"2024-12-09 09:00";"0,000";"13,56";"4,2";"9,63";"0,4"
"2024-12-09 10:00";"0,000";"12,15";"4,3";"9,87";"0,8"
"2024-12-09 11:00";"0,000";"7,28";"3,8";"6,48";"1,2"
"2024-12-09 12:00";"0,000";"6,69";"3,5";"8,73";"1,5"
"2024-12-09 13:00";"0,000";"12,04";"3,3";"10,4";"1,5"
"2024-12-09 14:00";"0,000";"10,38";"3,3";"9,59";"1,6"
"2024-12-09 15:00";"0,000";"17,54";"3,7";"8,88";"1,6"
"2024-12-09 16:00";"0,000";"11,02";"3,8";"6,92";"1,5"
"2024-12-09 17:00";"0,000";"11,92";"3,7";"7,31";"1,5"
"2024-12-09 18:00";"0,000";"8,63";"3,6";"16,96";"1,6"
"2024-12-09 19:00";"0,000";"7,58";"3,7";"16,2";"1,7"
"2024-12-09 20:00";"0,000";"17,34";"3,7";"15,81";"1,8"
"2024-12-09 21:00";"0,000";"11,75";"3,5";"17,72";"1,8"
"2024-12-09 22:00";"0,000";"7,21";"3,5";"9,48";"1,3"
"2024-12-09 23:00";"0,000";"5,93";"3,8";"8,47";"0,8"
"2024-12-10 00:00";"0,000";"5,62";"3,6";"9,41";"0,4"
"2024-12-10 01:00";"0,000";"6,18";"3,3";"11,12";"0,1"
"2024-12-10 02:00";"0,000";"5,7";"3,1";"11,000";"0,1"
"2024-12-10 03:00";"0,000";"5,76";"2,9";"11,32";"0,3"
"2024-12-10 04:00";"0,000";"6,74";"2,7";"10,74";"1,2"
"2024-12-10 05:00";"0,000";"6,58";"2,7";"11,2";"2,8"
"2024-12-10 06:00";"0,000";"6,78";"2,6";"10,19";"3,3"
"2024-12-10 07:00";"0,000";"9,93";"2,5";"8,33";"3,3"
"2024-12-10 08:00";"0,000";"9,11";"2,3";"7,25";"3,3"
"2024-12-10 09:00";"0,000";"10,79";"2,2";"6,96";"3,2"
"2024-12-10 10:00";"0,000";"11,15";"2,3";"9,01";"3,000"
"2024-12-10 11:00";"0,000";"13,86";"2,4";"16,84";"2,9"
"2024-12-10 12:00";"0,000";"16,11";"2,3";"16,09";"2,6"
"2024-12-10 13:00";"0,000";"20,63";"2,000";"11,23";"2,4"
"2024-12-10 14:00";"0,000";"18,24";"1,6";"19,64";"2,000"
"2024-12-10 15:00";"0,000";"23,18";"1,2";"20,02";"1,9"
"2024-12-10 16:00";"0,000";"16,83";"0,8";"15,82";"1,8"
"2024-12-10 17:00";"0,000";"10,38";"0,3";"21,73";"2,000"
"2024-12-10 18:00";"0,000";"12,43";"-0,2";"29,05";"2,000"
"2024-12-10 19:00";"0,000";"9,51";"-0,9";"25,52";"2,000"
"2024-12-10 20:00";"0,000";"10,2";"-1,000";"27,68";"1,9"
"2024-12-10 21:00";"0,000";"7,69";"-1,2";"25,11";"1,7"
"2024-12-10 22:00";"0,000";"14,05";"-0,9";"20,31";"1,9"
"2024-12-10 23:00";"0,000";"17,52";"-0,7";"17,12";"2,3"
"2024-12-11 00:00";"0,000";"10,5";"-0,3";"17,06";"2,5"
"2024-12-11 01:00";"0,000";"9,93";"-0,1";"17,02";"2,6"
"2024-12-11 02:00";"0,000";"9,97";"0,4";"16,9";"2,6"
"2024-12-11 03:00";"0,000";"10,42";"0,8";"13,75";"2,7"
"2024-12-11 04:00";"0,000";"10,15";"0,7";"13,05";"2,7"
"2024-12-11 05:00";"0,000";"10,46";"0,8";"10,4";"2,7"
"2024-12-11 06:00";"0,000";"10,76";"0,7";"10,8";"2,9"
"2024-12-11 07:00";"0,000";"14,25";"1,000";"11,43";"3,000"
"2024-12-11 08:00";"0,000";"15,57";"1,3";"17,72";"2,9"
"2024-12-11 09:00";"0,000";"18,49";"1,6";"11,73";"2,7"
"2024-12-11 10:00";"0,000";"13,14";"1,3";"9,45";"2,6"
"2024-12-11 11:00";"0,000";"15,23";"1,4";"8,78";"2,8"
"2024-12-11 12:00";"0,000";"8,6";"1,3";"11,68";"3,000"
"2024-12-11 13:00";"0,000";"7,97";"1,1";"11,37";"3,000"
"2024-12-11 14:00";"0,000";"5,11";"1,1";"10,35";"2,9"
"2024-12-11 15:00";"0,000";"9,34";"0,9";"14,49";"2,6"
"2024-12-11 16:00";"0,000";"15,62";"0,8";"11,63";"2,3"
"2024-12-11 17:00";"0,000";"23,12";"0,7";"8,33";"2,2"
"2024-12-11 18:00";"0,000";"21,14";"0,7";"8,09";"2,3"
"2024-12-11 19:00";"0,000";"22,03";"0,7";"7,33";"2,1"
"2024-12-11 20:00";"0,000";"21,12";"0,5";"11,97";"1,9"
"2024-12-11 21:00";"0,000";"10,11";"0,2";"15,18";"1,7"
"2024-12-11 22:00";"0,000";"14,61";"-0,1";"12,52";"1,6"
"2024-12-11 23:00";"0,000";"16,26";"-0,5";"11,15";"1,6"
"2024-12-12 00:00";"0,000";"16,64";"0,5";"9,86";"1,4"
"2024-12-12 01:00";"0,000";"13,86";"-0,9";"8,97";"1,3"
"2024-12-12 02:00";"0,000";"13,13";"-0,9";"6,81";"1,1"
"2024-12-12 03:00";"0,000";"13,64";"-0,9";"7,26";"1,2"
"2024-12-12 04:00";"0,000";"13,65";"-1,2";"6,84";"1,4"
"2024-12-12 05:00";"0,000";"14,04";"-1,7";"6,86";"1,3"
"2024-12-12 06:00";"0,000";"14,92";"-2,1";"9,12";"1,2"
"2024-12-12 07:00";"0,000";"17,79";"-2,5";"10,08";"1,000"
"2024-12-12 08:00";"0,000";"17,2";"-2,8";"11,67";"0,8"
"2024-12-12 09:00";"0,000";"18,2";"-2,5";"11,77";"0,9"
"2024-12-12 10:00";"0,000";"16,36";"-1,9";"13,81";"1,000"
"2024-12-12 11:00";"0,67";"2,69";"-1,8";"6,5";"1,2"
"2024-12-12 12:00";"0,37";"6,89";"-1,2";"8,88";"1,3"
"2024-12-12 13:00";"0,000";"8,41";"-0,1";"14,83";"1,4"
"2024-12-12 14:00";"0,000";"8,97";"0,2";"14,52";"1,2"
"2024-12-12 15:00";"0,000";"9,99";"0,2";"12,33";"0,9"
"2024-12-12 16:00";"0,000";"12,78";"-0,3";"9,28";"0,7"
"2024-12-12 17:00";"0,000";"16,28";"-1,2";"10,03";"0,6"
"2024-12-12 18:00";"0,000";"13,28";"-1,4";"20,39";"0,5"
"2024-12-12 19:00";"0,000";"10,58";"-1,9";"13,31";"0,4"
"2024-12-12 20:00";"0,000";"11,34";"-2,3";"10,95";"0,4"
"2024-12-12 21:00";"0,000";"14,2";"-2,9";"12,04";"0,3"
"2024-12-12 22:00";"0,000";"17,1";"-2,9";"13,85";"0,3"
"2024-12-12 23:00";"0,000";"18,03";"-2,3";"12,48";"0,2"
"2024-12-13 00:00";"0,000";"18,41";"-2,6";"11,25";"0,2"
"2024-12-13 01:00";"0,000";"18,37";"-3,000";"11,06";"0,2"
"2024-12-13 02:00";"0,000";"17,66";"-2,000";"7,88";"0,3"
"2024-12-13 03:00";"0,000";"17,4";"-2,6";"7,48";"0,4"
"2024-12-13 04:00";"0,000";"13,89";"-2,5";"7,58";"0,2"
"2024-12-13 05:00";"0,000";"14,33";"-1,3";"8,06";"0,000"
"2024-12-13 06:00";"0,000";"18,84";"-0,8";"10,37";"-0,1"
"2024-12-13 07:00";"0,000";"14,96";"-0,1";"11,35";"-0,3"
"2024-12-13 08:00";"0,000";"10,38";"0,4";"13,9";"-0,5"
"2024-12-13 09:00";"0,000";"18,15";"0,9";"21,69";"-0,6"
"2024-12-13 10:00";"0,000";"20,85";"1,3";"16,34";"-0,5"
"2024-12-13 11:00";"0,000";"9,42";"2,2";"13,86";"-0,6"
"2024-12-13 12:00";"0,000";"16,73";"2,7";"11,56";"-0,6"
"2024-12-13 13:00";"0,000";"14,16";"2,8";"14,42";"-0,4"
"2024-12-13 14:00";"0,000";"15,68";"2,9";"15,09";"-0,3"
"2024-12-13 15:00";"0,000";"21,9";"2,8";"11,32";"-0,3"
"2024-12-13 16:00";"0,000";"26,75";"2,7";"17,47";"-0,5"
"2024-12-13 17:00";"0,000";"14,34";"2,5";"21,19";"-0,5"
"2024-12-13 18:00";"0,000";"18,76";"2,3";"30,17";"-0,7"
"2024-12-13 19:00";"0,000";"18,63";"2,3";"31,77";"-0,5"
"2024-12-13 20:00";"0,000";"38,59";"2,4";"25,68";"-0,8"
"2024-12-13 21:00";"0,000";"32,51";"2,4";"28,61";"-0,9"
"2024-12-13 22:00";"0,000";"23,69";"2,3";"18,12";"-0,9"
"2024-12-13 23:00";"0,000";"14,12";"2,000";"18,23";"-0,8"
"2024-12-14 00:00";"0,000";"10,11";"1,9";"18,34";"-0,8"
"2024-12-14 01:00";"0,000";"11,04";"1,9";"18,16";"-0,8"
"2024-12-14 02:00";"0,000";"13,16";"1,5";"18,28";"-0,8"
"2024-12-14 03:00";"0,000";"13,91";"1,1";"18,43";"-1,2"
"2024-12-14 04:00";"0,000";"13,27";"0,9";"16,14";"-1,6"
"2024-12-14 05:00";"0,000";"11,8";"0,8";"15,07";"-1,6"
"2024-12-14 06:00";"0,000";"10,4";"0,4";"14,95";"-1,4"
"2024-12-14 07:00";"0,000";"10,02";"0,6";"14,24";"-1,3"
"2024-12-14 08:00";"0,000";"10,08";"1,1";"20,09";"-1,2"
"2024-12-14 09:00";"0,000";"13,36";"1,6";"18,91";"-0,5"
"2024-12-14 10:00";"0,000";"13,56";"2,3";"14,85";"1,1"
"2024-12-14 11:00";"0,000";"13,63";"2,7";"7,03";"1,6"
"2024-12-14 12:00";"0,000";"13,76";"3,000";"13,65";"1,4"
"2024-12-14 13:00";"0,000";"8,49";"3,000";"12,47";"1,3"
"2024-12-14 14:00";"0,000";"13,48";"3,3";"12,13";"0,8"
"2024-12-14 15:00";"0,000";"19,64";"3,7";"15,19";"0,000"
"2024-12-14 16:00";"0,000";"26,76";"4,2";"17,69";"0,000"
"2024-12-14 17:00";"0,000";"14,27";"4,7";"12,8";"-0,1"
"2024-12-14 18:00";"0,000";"12,32";"4,8";"19,56";"0,1"
"2024-12-14 19:00";"0,000";"11,8";"4,5";"13,52";"0,3"
"2024-12-14 20:00";"0,000";"11,9";"4,3";"24,15";"0,2"
"2024-12-14 21:00";"0,000";"24,94";"4,000";"18,64";"0,8"
"2024-12-14 22:00";"0,000";"14,39";"3,8";"16,22";"1,2"
"2024-12-14 23:00";"0,000";"7,74";"3,7";"18,96";"1,2"
"2024-12-15 00:00";"0,000";"6,03";"3,6";"21,41";"1,4"
"2024-12-15 01:00";"0,000";"7,55";"4,000";"21,46";"1,3"
"2024-12-15 02:00";"0,000";"5,26";"4,000";"21,23";"1,5"
"2024-12-15 03:00";"0,000";"5,23";"3,8";"16,8";"1,5"
"2024-12-15 04:00";"0,000";"5,44";"4,1";"14,67";"1,6"
"2024-12-15 05:00";"0,000";"5,93";"4,1";"14,7";"2,3"
"2024-12-15 06:00";"0,000";"5,54";"4,1";"14,64";"2,5"
"2024-12-15 07:00";"0,000";"5,62";"3,9";"18,73";"2,3"
"2024-12-15 08:00";"0,000";"5,3";"3,8";"15,8";"2,4"
"2024-12-15 09:00";"0,000";"8,23";"3,8";"17,78";"2,5"
"2024-12-15 10:00";"0,01";"12,09";"4,1";"16,55";"2,3"
"2024-12-15 11:00";"0,000";"15,29";"4,5";"20,3";"1,8"
"2024-12-15 12:00";"0,000";"18,09";"4,7";"12,86";"1,5"
"2024-12-15 13:00";"0,000";"11,5";"4,8";"13,75";"1,6"
"2024-12-15 14:00";"0,000";"20,68";"4,9";"14,54";"1,6"
"2024-12-15 15:00";"0,000";"25,71";"5,7";"13,77";"1,8"
"2024-12-15 16:00";"0,000";"16,32";"6,2";"33,42";"3,1"
"2024-12-15 17:00";"0,000";"28,62";"6,8";"33,87";"3,7"
"2024-12-15 18:00";"0,000";"23,3";"7,7";"30,1";"3,8"
"2024-12-15 19:00";"0,000";"12,92";"8,7";"34,02";"4,2"
"2024-12-15 20:00";"0,000";"10,83";"9,3";"23,65";"4,6"
"2024-12-15 21:00";"0,000";"7,81";"8,8";"27,98";"4,6"
"2024-12-15 22:00";"0,000";"8,14";"9,2";"15,78";"3,8"
"2024-12-15 23:00";"0,000";"8,11";"9,7";"15,21";"3,3"
"2024-12-16 00:00";"0,000";"7,99";"9,9";"11,22";"3,5"
"2024-12-16 01:00";"0,000";"8,03";"9,9";"10,14";"4,2"
"2024-12-16 02:00";"0,000";"8,26";"10,000";"9,97";"4,5"
"2024-12-16 03:00";"0,000";"7,65";"10,2";"9,7";"4,4"
"2024-12-16 04:00";"0,000";"8,36";"10,1";"9,99";"4,2"
"2024-12-16 05:00";"0,000";"7,88";"9,4";"9,73";"4,5"
"2024-12-16 06:00";"0,000";"8,6";"9,7";"9,97";"4,8"
"2024-12-16 07:00";"0,000";"12,57";"9,1";"9,68";"4,6"
"2024-12-16 08:00";"0,000";"17,27";"8,7";"7,73";"4,8"
"2024-12-16 09:00";"0,000";"13,18";"8,5";"5,47";"5,000"
"2024-12-16 10:00";"0,000";"11,77";"8,3";"5,31";"5,1"
"2024-12-16 11:00";"0,000";"6,82";"8,4";"5,2";"4,6"
"2024-12-16 12:00";"0,000";"9,02";"8,2";"5,16";"3,9"
"2024-12-16 13:00";"0,000";"8,25";"8,4";"6,63";"3,1"
"2024-12-16 14:00";"0,000";"20,25";"8,4";"9,31";"2,6"
"2024-12-16 15:00";"0,000";"14,89";"8,7";"9,69";"2,8"
"2024-12-16 16:00";"0,000";"11,66";"8,7";"23,39";"3,1"
"2024-12-16 17:00";"0,000";"12,77";"7,8";"18,29";"3,2"
"2024-12-16 18:00";"0,000";"18,55";"7,6";"15,29";"3,7"
"2024-12-16 19:00";"0,000";"9,65";"8,1";"12,86";"3,6"
"2024-12-16 20:00";"0,000";"10,8";"8,4";"19,79";"5,5"
"2024-12-16 21:00";"0,000";"19,97";"8,5";"8,52";"7,6"
"2024-12-16 22:00";"0,000";"19,89";"8,8";"6,36";"8,1"
"2024-12-16 23:00";"0,000";"12,32";"8,4";"6,000";"8,000"
"2024-12-17 00:00";"0,000";"11,94";"8,5";"6,03";"7,9"
"2024-12-17 01:00";"0,000";"11,61";"8,6";"6,04";"8,000"
"2024-12-17 02:00";"0,000";"12,14";"8,6";"5,95";"7,9"
"2024-12-17 03:00";"0,000";"11,59";"8,6";"5,63";"7,8"
"2024-12-17 04:00";"0,000";"12,3";"8,3";"5,95";"7,7"
"2024-12-17 05:00";"0,000";"12,08";"8,000";"6,11";"7,2"
"2024-12-17 06:00";"0,000";"12,23";"7,5";"5,99";"7,3"
"2024-12-17 07:00";"0,000";"8,37";"7,1";"5,55";"7,3"
"2024-12-17 08:00";"0,000";"7,57";"7,000";"8,000";"6,8"
"2024-12-17 09:00";"0,000";"6,72";"7,000";"17,54";"6,7"
"2024-12-17 10:00";"0,02";"5,03";"7,4";"10,1";"7,000"
"2024-12-17 11:00";"0,02";"10,02";"7,7";"5,03";"7,1"
"2024-12-17 12:00";"0,27";"9,34";"8,3";"4,73";"6,8"
